chromosome	BrdU_start	BrdU_end	readID	read_start	read_end	strand	sample
chr1	28502990	28506359	cbc6c9c3-fafd-40bc-b40c-fdc9df4d1473	28502976	28517428	rev	UWB_Cisp0
chr1	28996496	29003364	66e4e179-1fbe-4d23-b73e-6fbe0c3c98fa	28996491	29007367	rev	UWB_Cisp0
chr1	30959864	30962336	cbb41624-af40-412b-8d79-e1207db9a325	30957904	30965718	rev	UWB_Cisp0
chr1	31659065	31663743	22f9b7bf-4ad8-42c5-9511-d63f468a2af6	31651966	31663751	fwd	UWB_Cisp0
chr1	31821403	31830270	f3862a55-ad71-4fa7-80ff-c82a3d67e955	31817986	31830278	rev	UWB_Cisp0
chr1	35771261	35777714	b98d5e90-d82b-4d6e-a565-4b6e1c2e959b	35766603	35777720	rev	UWB_Cisp0
chr1	37423935	37425013	2b715515-7066-4295-b416-ad9d88e92f0b	37423929	37431534	fwd	UWB_Cisp0
chr1	37690814	37692161	5a251473-3155-4844-a5a3-8608dd8878f7	37690808	37697221	rev	UWB_Cisp0
chr1	40197377	40201939	f6511379-bf5a-45b3-b891-16e0b7c0f3fc	40197366	40208428	rev	UWB_Cisp0
chr1	41882757	41884163	df34726b-482c-4982-ac26-1fb847d467a0	41882752	41890595	rev	UWB_Cisp0
chr1	41976862	41978571	2e2f68bf-de1a-4d35-8380-9d06ea782195	41975305	41990819	rev	UWB_Cisp0
chr1	42849423	42851839	2984fd42-63c7-435c-b4db-e7e89cff478a	42849418	42857957	rev	UWB_Cisp0
chr1	43060015	43063037	e2776ac3-7a61-490d-9768-d36d41ca12a8	43055798	43076451	fwd	UWB_Cisp0
chr1	43546221	43548715	75b51dd4-6fe5-4286-88e6-1920899e4400	43545244	43550734	rev	UWB_Cisp0
chr1	46619812	46622114	9bbfdba5-ecf2-4d8c-a33c-560be0d31dda	46614375	46629538	rev	UWB_Cisp0
chr1	47313297	47314772	9d3aa54a-4d67-4902-83ab-cec837a61b52	47313289	47320842	fwd	UWB_Cisp0
chr1	47318210	47320836	9d3aa54a-4d67-4902-83ab-cec837a61b52	47313289	47320842	fwd	UWB_Cisp0
chr1	51003235	51005786	6badf0cb-b38c-43a7-977c-9431efb600e2	51001117	51011512	fwd	UWB_Cisp0
chr1	54605924	54613734	7a9f6764-9f43-4a69-8174-0d43fb85c669	54605920	54615782	fwd	UWB_Cisp0
chr1	59035013	59038681	a7559af9-b60e-462a-8f3d-dae90a0cf91a	59032403	59042271	rev	UWB_Cisp0
chr1	59099360	59103593	9c11c9d7-79cb-4000-8465-b60eecf5a55b	59095587	59114514	rev	UWB_Cisp0
chr1	67170573	67175076	580086ee-2485-430f-a211-ad1cc05759d8	67164058	67184713	fwd	UWB_Cisp0
chr1	69967899	69972739	646b0bb9-6be8-418c-b4ec-10da8d502bbd	69956366	69989233	rev	UWB_Cisp0
chr1	70519426	70525116	ebc1959f-100f-4f74-8400-d99629af95b6	70515576	70535828	fwd	UWB_Cisp0
chr1	72419249	72423127	3626e5a9-eeb3-4cc8-8f46-12a3ac067115	72416555	72431084	fwd	UWB_Cisp0
chr1	72591954	72596343	b652eaaf-5fd1-472a-ac45-6515e2a431d1	72586663	72596351	rev	UWB_Cisp0
chr1	73061223	73063823	620cc81f-ca45-4385-ae36-cc4bb05589b9	73057246	73063828	rev	UWB_Cisp0
chr1	73938750	73939942	b51008db-9b55-43ac-8052-8e44b6a8841e	73934013	73961474	fwd	UWB_Cisp0
chr1	74720891	74722988	794d48e6-e95d-4489-aace-01b3294bb230	74711562	74722994	rev	UWB_Cisp0
chr1	82323645	82325074	66a9ab6d-231e-47f6-a2a3-86c7bf5ded19	82323641	82330221	fwd	UWB_Cisp0
chr1	83715302	83724166	fb03ff8d-7172-4d14-abfc-0a99510492f5	83715291	83725415	rev	UWB_Cisp0
chr1	84728459	84733028	8b53f1ec-4754-4100-8bb6-408b8c6be6a3	84725387	84733033	fwd	UWB_Cisp0
chr1	85740969	85744907	4cfa0576-0695-406b-8778-c31230eb39d0	85739734	85750966	fwd	UWB_Cisp0
chr1	87075294	87076708	90644f48-6b07-447c-85b4-b6abc04ecde1	87075285	87085231	fwd	UWB_Cisp0
chr1	87753208	87758063	a9444558-0a37-46e5-904a-8cbe29c1ab45	87753203	87761676	fwd	UWB_Cisp0
chr1	87955702	87960608	3bebac84-f008-48a8-94d3-9a01a54a9983	87951489	87961821	rev	UWB_Cisp0
chr1	88740760	88745154	8703a0e9-431c-4ec5-8d62-2103ba6b420a	88740754	88749111	rev	UWB_Cisp0
chr1	88828220	88832393	f71c80a2-d2d0-4a9e-b601-5c62656ecc56	88823528	88839875	rev	UWB_Cisp0
chr1	89561195	89564304	1e1e7dfb-3c71-4474-be41-dbdb86f00999	89551133	89567004	fwd	UWB_Cisp0
chr1	92927441	92931288	e1432b76-bd0f-4017-891f-e74c402ebd4d	92924016	92936444	rev	UWB_Cisp0
chr1	92955818	92960835	6c16156d-6b7d-4965-a4fa-da7f8e3efab3	92949228	92964061	fwd	UWB_Cisp0
chr1	93718180	93725031	0bba8cbb-3f45-4b15-9bdc-8dd5d4f29585	93712195	93725039	fwd	UWB_Cisp0
chr1	95833836	95834932	9b0ff3f5-5637-4092-bf95-8de766516516	95825140	95837660	rev	UWB_Cisp0
chr1	96528843	96530690	9ffe0f92-02d8-48c5-84be-736676ed933a	96524891	96545386	rev	UWB_Cisp0
chr1	96904332	96907627	4abcc634-f394-4ab0-b097-dfde1a22cb2b	96902883	96911827	rev	UWB_Cisp0
chr1	97763806	97771753	0a3ad624-e31b-4ac5-a3cc-a1c1c480625d	97763799	97773421	fwd	UWB_Cisp0
chr1	97901167	97908452	0fe502ed-cbc7-4b28-9024-ba0885a9cc5b	97899459	97911143	fwd	UWB_Cisp0
chr1	99029019	99034357	fa8cae02-e858-4e04-a3bb-93964dbabead	99029005	99039899	rev	UWB_Cisp0
chr1	99645608	99649136	e4eb4aa0-5657-49ac-b528-79522630ab07	99641314	99657187	fwd	UWB_Cisp0
chr1	100448591	100452424	0ef31fdc-a7a4-43a6-a8c5-81fb789280de	100438162	100452428	rev	UWB_Cisp0
chr1	103354543	103359570	b1b3a30c-f4c7-4e7f-91bf-b70f37ad2987	103352038	103360503	fwd	UWB_Cisp0
chr1	105313113	105315728	ab091cc8-9f1f-4672-9822-933e1dcc8efb	105308720	105318255	rev	UWB_Cisp0
chr1	106009235	106013229	4229c9a9-d22d-448f-ae2f-b5e0d6ce2849	106009225	106016236	fwd	UWB_Cisp0
chr1	109189106	109193694	0d839003-9da9-4b83-b0ab-e1c74700b56b	109185957	109200998	rev	UWB_Cisp0
chr1	110340486	110345304	bf335457-d2ca-4350-b4a8-45a6a2370b54	110340353	110352568	fwd	UWB_Cisp0
chr1	110597229	110598814	667d69b7-d7f5-4c8d-aec2-fdab5362ac06	110591885	110600240	fwd	UWB_Cisp0
chr1	110599911	110604561	e88e93d8-1ad8-42ab-b87f-04cf35beddf7	110597114	110610494	rev	UWB_Cisp0
chr1	112059167	112063502	01746e2a-d7f1-434b-9851-c5b1db986905	112051672	112068335	rev	UWB_Cisp0
chr1	117334265	117340911	42ca0d75-a2ff-4570-90e8-4f713c753489	117324450	117341986	rev	UWB_Cisp0
chr1	117528024	117531464	931847be-1429-46e1-b557-d68c0b5f48d7	117526894	117535292	rev	UWB_Cisp0
chr1	118035677	118037416	972ed3f8-d887-42d7-b639-c09e2590f520	118030916	118037431	rev	UWB_Cisp0
chr1	118923398	118926341	ca94729c-258c-46ca-be35-74ad782bc3ba	118923393	118936018	rev	UWB_Cisp0
chr1	120525718	120527497	f948219e-258a-466e-9bbf-c2d4479467c0	120520452	120529375	rev	UWB_Cisp0
chr1	120907072	120909686	5bc50896-0298-4a54-ba7a-57c0477a3a96	120897416	120909693	fwd	UWB_Cisp0
chr1	143190418	143191661	fcac3c2c-9c07-42df-9ae7-bf74a0401d59	143184587	143241023	fwd	UWB_Cisp0
chr1	143202525	143206059	2b214373-9a0d-4155-8748-4a8061d8ca8b	143185490	143232750	fwd	UWB_Cisp0
chr1	143219870	143220898	e61ec2d8-68d3-4423-8a59-d19f8dd1c976	143199961	143222585	fwd	UWB_Cisp0
chr1	143208145	143211474	f0d04feb-cf2a-477e-a63b-447019eb6add	143206397	143223008	fwd	UWB_Cisp0
chr1	143216344	143229718	d861c1b9-04d2-47c8-b18e-dffa651d6685	143206417	143241415	fwd	UWB_Cisp0
chr1	143212489	143213826	686c4af4-bf7f-4551-8b55-90b7fe2f78bf	143212483	143220538	rev	UWB_Cisp0
chr1	143216392	143222723	28f1b9da-42ea-49c9-a662-bdf92093134d	143213470	143223517	rev	UWB_Cisp0
chr1	143227370	143229966	b1ef99c6-24cd-4242-a6da-5f3af529d48d	143217189	143241026	fwd	UWB_Cisp0
chr1	143229069	143230104	93930188-1423-415f-bca1-a152c9d7448e	143227463	143240996	rev	UWB_Cisp0
chr1	145415061	145424667	a392a2e8-9c1c-4a19-a934-f8efab169713	145415052	145431484	fwd	UWB_Cisp0
chr1	147793104	147797914	0c47f536-bd01-47a1-b1a5-67533db0e491	147785890	147803850	fwd	UWB_Cisp0
chr1	148283236	148288086	dfb945fb-9d04-4a26-82b5-8df20c2bfbdc	148273643	148300913	fwd	UWB_Cisp0
chr1	151778112	151779746	28d08b6a-a08e-4370-81cb-dbac0740aad9	151769153	151779753	fwd	UWB_Cisp0
chr1	152645393	152648120	3c2104b2-ede0-4f6a-874e-da20ec436248	152633344	152648157	rev	UWB_Cisp0
chr1	154061789	154066138	8b428e17-15b2-40cd-a9f3-d4881f535ff3	154061368	154073620	rev	UWB_Cisp0
chr1	154225778	154228288	d4c2dfc2-fec0-4ee4-9da2-a2aeaaf90380	154216450	154228476	rev	UWB_Cisp0
chr1	154641157	154643099	2122e3b2-7e01-4a82-8d4a-dd79c3ee2168	154641152	154648835	fwd	UWB_Cisp0
chr1	155439289	155444000	392a3807-058b-435d-9f9b-15b466a4e47c	155439283	155453958	fwd	UWB_Cisp0
chr1	156584461	156589350	f24eba15-d93d-45f0-981e-0e72058f0e38	156580765	156596183	rev	UWB_Cisp0
chr1	157075201	157082088	4bb02dbc-be70-4774-9e77-55c313a7da64	157070998	157082709	fwd	UWB_Cisp0
chr1	160655946	160662514	40c8b600-ab59-4501-b2e7-515eda6f18ee	160650755	160662522	fwd	UWB_Cisp0
chr1	160901790	160905358	a49b5b12-e97d-4178-86d4-84d4f4d05515	160900769	160910016	fwd	UWB_Cisp0
chr1	161936965	161939634	e2053742-3b30-4777-9a7e-83a13cdaf46e	161934329	161941713	rev	UWB_Cisp0
chr1	162713970	162717813	ec379ba4-6044-4eb6-86c3-0e166ae61551	162713281	162722147	rev	UWB_Cisp0
chr1	164668223	164670305	4436ee20-2ef5-49bc-8ae0-7c55b3082ef0	164656841	164674319	rev	UWB_Cisp0
chr1	165294906	165297630	a6445869-4ec3-499a-ac14-24650deaf7b9	165286000	165297644	fwd	UWB_Cisp0
chr1	166463334	166468187	e96c1362-1910-4087-afec-2c4b29e7501b	166458803	166468999	rev	UWB_Cisp0
chr1	167501251	167503878	4dd14738-8e19-424c-b2f2-e30b2092227c	167501238	167514871	fwd	UWB_Cisp0
chr1	169895952	169900521	469b482b-fa3c-4194-b070-4e326015fbd7	169892308	169900525	rev	UWB_Cisp0
chr1	170007035	170010656	574110e6-a0e1-4116-add3-9f03fd453a9a	169999722	170010660	rev	UWB_Cisp0
chr1	170859120	170863406	19897918-ae68-43c1-a51a-e9dd5b6dacaa	170854367	170863412	fwd	UWB_Cisp0
chr1	171055685	171063432	f9164e8c-7dc9-4df7-a3ac-bb8ddc1bf27b	171053977	171073680	fwd	UWB_Cisp0
chr1	173668119	173669946	21e5f8e0-6aca-4836-8794-a132d37702d0	173667909	173678999	fwd	UWB_Cisp0
chr1	176676572	176679280	a59c1adb-463a-4a43-8980-12dc0d9376b2	176674339	176687115	rev	UWB_Cisp0
chr1	177698535	177701924	954390a5-811c-48a0-963b-b4ac6f753057	177696680	177708205	rev	UWB_Cisp0
chr1	178660852	178666781	4f5f70cc-fd75-406b-ba86-b28b94b71184	178658045	178673532	fwd	UWB_Cisp0
chr1	178854542	178858181	34cec4c3-e046-4a67-b858-5cdd05be450f	178854532	178863243	fwd	UWB_Cisp0
chr1	179098390	179101147	97393bea-f8db-4a30-8456-2aed4ac57537	179096209	179108155	rev	UWB_Cisp0
chr1	179918374	179919898	40bb3b9b-905a-44af-9dba-bd0a7b136bcb	179913261	179919902	rev	UWB_Cisp0
chr1	180068504	180069815	4d438b8c-b06e-4789-9f09-1b350d1d00c1	180059543	180069820	rev	UWB_Cisp0
chr1	180615950	180617887	7bae67aa-efd5-43de-8994-33968236292f	180604768	180617893	fwd	UWB_Cisp0
chr1	182704958	182706474	391aa6ee-9961-42af-b03f-76860b8fba19	182690258	182714470	fwd	UWB_Cisp0
chr1	183806531	183810712	186128f1-8139-4b37-8241-9deb335e41d9	183803555	183820574	fwd	UWB_Cisp0
chr1	184530390	184532689	6d3418a1-eaa5-4143-8c5f-417ed46e3fdc	184530386	184537679	fwd	UWB_Cisp0
chr1	185770430	185772914	be269848-c946-464c-ad90-8b9917a64882	185767036	185772923	rev	UWB_Cisp0
chr1	186766891	186770163	1ba034b4-c90e-45e1-9522-1efc384bb207	186766538	186774981	fwd	UWB_Cisp0
chr1	188771356	188777884	c7d7bcfd-2802-4119-90d3-7a7fd07828c8	188768815	188778932	rev	UWB_Cisp0
chr1	189655231	189659248	42300ed5-37d1-4197-90d6-1d1c9fab46da	189655226	189664971	fwd	UWB_Cisp0
chr1	189977682	189981022	b57ac32a-bcdf-4cab-8143-20939d0dfcb2	189965607	189984428	rev	UWB_Cisp0
chr1	193532853	193536034	58600f1b-83e5-414d-aedd-f9c65732765a	193532846	193545572	fwd	UWB_Cisp0
chr1	193538384	193540327	58600f1b-83e5-414d-aedd-f9c65732765a	193532846	193545572	fwd	UWB_Cisp0
chr1	194499639	194501992	9b8a3f66-9285-4f25-94f9-9cb6072f0f8a	194492851	194504068	fwd	UWB_Cisp0
chr1	195020584	195029522	0a79af62-20c7-4ecf-81e2-272e31cf7e54	195020516	195033344	rev	UWB_Cisp0
chr1	195647003	195649393	cef3b354-bd36-41e3-b8e5-490329afb00f	195644128	195649399	rev	UWB_Cisp0
chr1	205776837	205786294	5aeacedb-19a4-45b5-948e-6d371c7caf39	205756664	205787597	rev	UWB_Cisp0
chr1	208171074	208179406	d989248d-95cd-4c9b-b54d-daf9ab9a3e80	208163401	208181352	rev	UWB_Cisp0
chr1	212103434	212113091	dc2c15b6-341f-4151-98df-6a1dcd52242d	212103429	212124670	fwd	UWB_Cisp0
chr1	212620768	212625139	718e669b-ce32-4b9a-9049-3386ed4c3fcc	212611755	212626939	fwd	UWB_Cisp0
chr1	213641291	213647779	eeca7b18-72b7-4b28-84c9-f461a9f7b158	213639219	213651425	rev	UWB_Cisp0
chr1	213681902	213686835	5083edf3-5278-4a92-914d-eb337f3083c4	213680519	213696077	rev	UWB_Cisp0
chr1	213691162	213696071	5083edf3-5278-4a92-914d-eb337f3083c4	213680519	213696077	rev	UWB_Cisp0
chr1	215719944	215721964	4405329f-675c-4819-afab-d627d94b824c	215715187	215721975	fwd	UWB_Cisp0
chr1	219376118	219379071	91438609-cda7-42e3-909c-0dd0b20c2657	219369374	219379075	rev	UWB_Cisp0
chr1	221960868	221964981	1990872b-8b1d-4304-bf06-aca76cbc5d2f	221954357	221964989	rev	UWB_Cisp0
chr1	223521030	223522159	8d53398c-a028-42d8-8993-619c168f3832	223521024	223535448	fwd	UWB_Cisp0
chr1	223840224	223845077	4a37bcda-b273-40fb-9b06-93660f8bd53d	223840220	223856403	fwd	UWB_Cisp0
chr1	225307294	225314719	f74cc4af-ef27-488d-94a1-e678b13334e1	225306413	225323310	rev	UWB_Cisp0
chr1	225825131	225826961	33fcfab9-c9ea-4b5f-9f8a-88d178adee72	225814588	225827007	rev	UWB_Cisp0
chr1	225883772	225884841	96ccadba-bd48-4c9f-85f7-f750bd156bac	225883768	225897343	fwd	UWB_Cisp0
chr1	229913099	229917765	aac4b983-7cf0-4a59-b8cd-0f97686bcde8	229912162	229922505	fwd	UWB_Cisp0
chr1	230035074	230036533	b3f335a3-a8f0-4680-8884-8f49278df4a5	230021383	230036538	fwd	UWB_Cisp0
chr1	230110338	230111483	73d77209-776a-48a7-8c65-d55cd20e58d3	230094201	230115473	rev	UWB_Cisp0
chr1	230130227	230132275	8e9c4a58-d14e-49d5-8736-d1f1f23f2d2a	230122906	230132282	fwd	UWB_Cisp0
chr1	231407545	231410545	cb049439-a684-4b6a-b1e0-bb790035c119	231407539	231418163	rev	UWB_Cisp0
chr1	234019406	234023787	2325a8b1-08a5-46f5-9aa0-2782508ace99	234011815	234023799	fwd	UWB_Cisp0
chr1	237221630	237223971	f83cbf70-a048-45f9-a1ce-42d1d232e518	237216871	237230546	fwd	UWB_Cisp0
chr1	237363523	237368039	c63e9765-7675-411c-a55d-b959cfae5ede	237363512	237370101	rev	UWB_Cisp0
chr1	239119481	239123845	22532e85-01e7-49fa-a119-260beb557a5a	239119474	239125513	fwd	UWB_Cisp0
chr1	240219010	240224397	949e1c9d-7377-497f-ada7-9e07f39aae40	240215023	240228908	fwd	UWB_Cisp0
chr1	241379879	241384364	b801c7e8-bd63-4b9d-970d-4d09bfac876a	241379874	241396452	fwd	UWB_Cisp0
chr1	242293480	242300192	9bae1d08-03ce-4825-9059-13eb4b567688	242285542	242312905	rev	UWB_Cisp0
chr1	245117314	245118742	8147f1ab-553b-4acd-b176-f5495a8f6806	245106714	245118746	rev	UWB_Cisp0
chr1	246112799	246120962	448137e3-6b6c-4d23-80eb-97133dd2b651	246110316	246120966	rev	UWB_Cisp0
chr1	247254282	247257547	6c3e16b7-6b6c-4dec-938b-b0249120b9d8	247249217	247260293	rev	UWB_Cisp0
chr10	2060292	2062137	b82ddcfd-16d7-4055-b0fa-e5096bac4b9b	2059623	2073926	rev	UWB_Cisp0
chr10	3176868	3179713	bdf0f7b9-c0c5-4102-9e7a-20951f5f00a8	3164815	3181576	rev	UWB_Cisp0
chr10	10100816	10110185	c2a0fb39-4779-4854-bbfd-842faf9f4261	10094612	10110191	fwd	UWB_Cisp0
chr10	13516314	13518781	b5fd226b-bd7c-4d1e-b2d3-fce839232a21	13515769	13526101	fwd	UWB_Cisp0
chr10	16277869	16280058	f9c45664-6259-4637-b62d-6f611ebbff8b	16277860	16288036	fwd	UWB_Cisp0
chr10	16408885	16413230	009aab06-50f0-4c10-887d-55f255680721	16408875	16420247	rev	UWB_Cisp0
chr10	18657083	18659305	44271d82-61e3-4341-940a-9d857c79afc6	18657075	18662312	fwd	UWB_Cisp0
chr10	20087333	20088978	e0cb2937-0bf8-42b4-ad3b-b46748c08dfd	20087325	20098835	fwd	UWB_Cisp0
chr10	22403683	22414768	0f80ffdf-5173-41d7-9f4f-d40c2a6fde2a	22394969	22419141	rev	UWB_Cisp0
chr10	24918267	24921593	caaba404-53b4-4639-a280-5c3cbcb013fa	24918263	24930880	fwd	UWB_Cisp0
chr10	28992907	28997686	b3024040-a211-4a68-a9c5-416465461092	28988175	28999564	rev	UWB_Cisp0
chr10	29521608	29525121	7e883dcf-df18-4aa9-8505-cf913ffb0521	29516284	29535953	rev	UWB_Cisp0
chr10	30772391	30773797	ca11a67c-5c26-49d5-b04d-a478b8977dff	30765072	30773802	fwd	UWB_Cisp0
chr10	32433967	32437389	3f86607b-c25f-4899-934c-e4f92cf0235f	32429112	32437395	rev	UWB_Cisp0
chr10	32616991	32620983	622192fb-8fce-4ea1-b823-fa51fb12dd69	32611473	32621628	rev	UWB_Cisp0
chr10	33840498	33849684	36520573-0e12-4215-b448-8d8063dc8b88	33828425	33870132	fwd	UWB_Cisp0
chr10	33854798	33869561	36520573-0e12-4215-b448-8d8063dc8b88	33828425	33870132	fwd	UWB_Cisp0
chr10	34281067	34288440	2f7d68da-c8b6-455a-b241-e429693cb61a	34278168	34290883	fwd	UWB_Cisp0
chr10	34403519	34407152	abb906f5-38f7-4d6f-bdca-9e9ed6b4f968	34402055	34410113	fwd	UWB_Cisp0
chr10	38523734	38526070	3b5cdd8a-dc50-4834-921a-2733b09d3314	38519733	38529907	rev	UWB_Cisp0
chr10	41875293	41876872	c2e693dc-b7d2-42f7-ba08-de50941dbef2	41842917	41878211	fwd	UWB_Cisp0
chr10	41874503	41875623	42a21ae2-7697-433e-950c-ad0cd9f9a914	41862729	41880440	fwd	UWB_Cisp0
chr10	41876817	41877995	63aaac36-cb12-4f29-969e-acd347167ebd	41862870	41879297	fwd	UWB_Cisp0
chr10	41875996	41877425	cf1a7980-23b2-4ad1-aebe-d0dccd3a81c1	41867290	41883450	fwd	UWB_Cisp0
chr10	41889847	41890852	08fd7e0f-fda5-4fd3-a9cb-acec9cdb1788	41879298	41894375	fwd	UWB_Cisp0
chr10	41883627	41884827	71c13899-03e0-4802-b672-7eeee4c4fc79	41883621	41898023	fwd	UWB_Cisp0
chr10	41890252	41892605	71c13899-03e0-4802-b672-7eeee4c4fc79	41883621	41898023	fwd	UWB_Cisp0
chr10	41888327	41889482	6139130c-6a9a-4ee4-b8a1-b50d93cc4d4a	41883793	41905515	fwd	UWB_Cisp0
chr10	41893805	41895935	5f518075-7a9f-4302-9000-3988f697b85a	41887180	41916265	fwd	UWB_Cisp0
chr10	41905931	41907474	5f518075-7a9f-4302-9000-3988f697b85a	41887180	41916265	fwd	UWB_Cisp0
chr10	41896243	41897502	903c1ec3-1325-486f-861e-ca3b24677894	41893148	41910537	fwd	UWB_Cisp0
chr10	41894690	41896173	121bd9e4-267b-4782-838e-e6646c8a2754	41893597	41914910	fwd	UWB_Cisp0
chr10	41907264	41908312	121bd9e4-267b-4782-838e-e6646c8a2754	41893597	41914910	fwd	UWB_Cisp0
chr10	41905926	41907529	7d6ea512-96db-4bb7-bf87-734b58938dbb	41898670	41909054	fwd	UWB_Cisp0
chr10	41903698	41904730	e2aa5ed4-9cd7-41df-9a26-7c180a6428ee	41902607	41915664	fwd	UWB_Cisp0
chr10	41905986	41907379	6715e6cd-a4a2-4491-bdd9-c905ea718a48	41899829	41915786	fwd	UWB_Cisp0
chr10	41908757	41910136	cf818303-8e6b-4b9d-a2ad-cc84a54292b9	41903845	41916265	fwd	UWB_Cisp0
chr10	44193625	44196300	da94fed9-b184-4f1d-9def-69b95477f622	44193612	44203822	fwd	UWB_Cisp0
chr10	46283286	46284540	e6d310b8-03f2-4a1c-bb38-db0f3398bc48	46283273	46290529	fwd	UWB_Cisp0
chr10	46381525	46384759	de779b6d-fe53-4eee-837e-3b9e4950a58a	46374341	46385703	fwd	UWB_Cisp0
chr10	54323273	54324706	a2f0895d-8f72-4548-b814-4e2313373b69	54323268	54333987	rev	UWB_Cisp0
chr10	55589360	55598499	e4a7a8b4-19ef-4b7a-b8bb-c42d5bef49de	55589355	55607678	fwd	UWB_Cisp0
chr10	58822908	58829075	651ba4ac-204b-47cc-93c8-c9fd06961f9a	58821642	58836187	fwd	UWB_Cisp0
chr10	59828749	59831633	cc5956d5-6be6-40ed-bb34-f1c89ba4ef79	59826994	59835726	rev	UWB_Cisp0
chr10	60737528	60740052	f63948f6-3904-4108-b1c4-4cddb2ad30a5	60737523	60749593	fwd	UWB_Cisp0
chr10	61083672	61088642	39878429-8455-4b5c-87ba-d11d21a67fd9	61079579	61089238	rev	UWB_Cisp0
chr10	64541156	64548926	cd70c7ca-1123-4899-99fa-fdae92725f7e	64540472	64555018	rev	UWB_Cisp0
chr10	67219731	67224747	dd83b332-60a1-4363-a386-2810ca0773d2	67219486	67232977	fwd	UWB_Cisp0
chr10	69079250	69080842	4e492922-999e-4cfa-9f85-e41b750ab6c2	69075159	69084482	fwd	UWB_Cisp0
chr10	70447410	70450583	e558cf3b-af53-4384-b5cc-9e579477f838	70439679	70450589	fwd	UWB_Cisp0
chr10	70489146	70493430	fd4490aa-10fe-4dab-b62d-bba06c26b681	70487012	70494539	fwd	UWB_Cisp0
chr10	70797912	70799122	6926e336-0baf-411e-b3e7-f94c2a173995	70750975	70800108	fwd	UWB_Cisp0
chr10	72658256	72660684	9ce16ac4-e473-4157-9d62-40774d547519	72658250	72669033	rev	UWB_Cisp0
chr10	75150918	75152895	3981d8a6-fe4a-4f4d-8f04-143938b20d4b	75142321	75157177	fwd	UWB_Cisp0
chr10	75574430	75579523	63241c50-fd27-4556-83d3-d1096dd1fb44	75569876	75579712	rev	UWB_Cisp0
chr10	77918196	77920286	cae47ada-5fb2-4769-8001-c0c0717c50ad	77918189	77937663	rev	UWB_Cisp0
chr10	77933562	77937169	e81cdd64-f185-45d1-8017-adf4d9cf0a79	77930976	77947738	rev	UWB_Cisp0
chr10	78926250	78934700	58c1005c-9d61-431d-80cd-093433fa3413	78919565	78960422	fwd	UWB_Cisp0
chr10	83447482	83451004	0e8a019c-d727-4d42-a730-d2b7c1931299	83445665	83451011	rev	UWB_Cisp0
chr10	93716576	93724184	964c37d1-eeb9-44c8-87e5-e0ee47d57fc3	93706986	93739495	rev	UWB_Cisp0
chr10	95730180	95732014	b0878535-928c-404b-a82a-2c23d00654bc	95722517	95732021	fwd	UWB_Cisp0
chr10	96286776	96292309	08235a9a-c4b1-4203-b426-8984bd86d620	96283887	96295882	fwd	UWB_Cisp0
chr10	97485228	97488882	129cd66e-2d0e-4068-abfc-aebe5e700607	97478456	97490464	rev	UWB_Cisp0
chr10	100459848	100462314	fb2bedf3-5631-49db-95ae-19949e6e9167	100454679	100462319	fwd	UWB_Cisp0
chr10	103394502	103396316	add616ba-a580-4494-b159-8badfbcb8e22	103376586	103400987	fwd	UWB_Cisp0
chr10	106210807	106216447	0cd1133b-c9ab-433f-a96b-2b8d5ebdf984	106210796	106227717	fwd	UWB_Cisp0
chr10	107466232	107471988	ea2a43e3-b6a5-46d6-af0c-8d9341d3ad72	107466201	107478113	fwd	UWB_Cisp0
chr10	118667061	118668799	590ef90b-3f79-4685-9dc5-e04e9040fa58	118667048	118675034	rev	UWB_Cisp0
chr10	120064246	120068664	2f62f40d-2771-4662-9690-36bdb53ea361	120059412	120068668	rev	UWB_Cisp0
chr10	121534235	121537261	42aab0ec-c0c3-4172-a0d4-3f7534841645	121513468	121537270	fwd	UWB_Cisp0
chr10	124333936	124335027	34ee5b83-e911-482f-8912-05403cb6ec09	124333931	124342405	fwd	UWB_Cisp0
chr10	125441033	125443185	a8082bd3-e523-4431-96a3-8337387f2a0b	125439339	125446275	rev	UWB_Cisp0
chr10	125822583	125831125	df52d786-cc10-4176-8387-03ce44511671	125819454	125832740	rev	UWB_Cisp0
chr10	126408843	126413790	a24bf763-2d19-45c0-84de-1216b3f34391	126407251	126416837	rev	UWB_Cisp0
chr11	5081971	5085981	2231f7ca-d0af-4ac1-927b-bc4a05e2210a	5081964	5089841	rev	UWB_Cisp0
chr11	5997284	5999967	203fa39b-874d-4a3f-81e1-a23830819322	5981857	6013943	fwd	UWB_Cisp0
chr11	9189788	9191150	82bc7cd1-0959-424b-8c68-f272a409da99	9181543	9191159	fwd	UWB_Cisp0
chr11	14433213	14442389	9e75ab2c-2d22-46db-8c35-2ed6ea26e159	14425350	14442718	rev	UWB_Cisp0
chr11	19110447	19113449	8f269f39-0366-449a-aa91-01716c1eff1c	19107131	19114472	fwd	UWB_Cisp0
chr11	20921606	20923782	d265292d-5bf8-48e5-891d-6b6929110692	20921599	20929401	rev	UWB_Cisp0
chr11	26042052	26044726	15c8692a-294f-4028-84be-647125fb8642	26035020	26044731	fwd	UWB_Cisp0
chr11	26395262	26398041	2f4b56d3-8120-4b16-9b13-f4c7df2cd0db	26395258	26405747	fwd	UWB_Cisp0
chr11	27020334	27032356	ce5d8158-2651-437e-b0d9-467655a38e52	27019532	27038147	fwd	UWB_Cisp0
